   age      spacing  sibs    time   status
  19.3      1349      2       449      0
  21.9      1050      2       144      0
  21.1       623      3        65      0
  22.7       648      2       494      0
  24.0       560      3        90      0
  20.5       722      4       464      0
  20.7      1069      1       465      0
  22.8       830      4       173      0
  23.6       501      3      1189      0
  24.0       827      4        99      0
  20.9       953      2       958      1
  23.1       802      1       469      0
  21.3      1448      1       416      0
  22.1      1172      3       272      0
  21.8       638      4       131      0
  23.5       637      4       297      0
  22.0      1148      2        51      0
  22.5       582      4      1527      0
  20.6       548      4       483      0
  23.6      1308      2       121      0
  24.3      1249      2        61      0
  26.8       580      3       485      0
  21.9       368      4      1540      0
  26.2      1230      4       192      0
  24.7       899      4       589      0
  22.9       503      1       396      0
  23.4      1446      4       619      0
  19.5      1173      1       576      0
  23.2       343      2       925      0
  18.9       442      2      1048      0
  22.0       845      4       423      0
  22.2      1246      3        23      0
  23.8       489      1      1030      0
  20.4       665      1       148      0
  22.3       991      4       877      0
  21.7      1471      4       769      0
  22.7      1304      3      1002      0
  20.7      1031      3      1226      0
  25.2       438      2      1238      0
  27.4       709      4       350      0
  23.5       815      1       546      0
  21.7      1199      4       161      0
  23.1       911      3       740      0
  23.8      1304      4       107      0
  20.1      1101      2       402      0
  23.9       941      4       406      0
  21.8      1330      4       217      0
  22.7      1102      4       407      0
  21.5       862      1       581      0
  22.9      1129      1       390      0
  22.8      1198      4        84      0
  19.7       748      1       389      0
  22.3      1142      1       230      0
  22.9       789      3        52      0
  19.8       600      2       808      0
  23.1      1372      1      1053      0
  24.5      1104      1        28      0
  27.7       904      4        51      0
  21.3       547      2      1356      0
  23.3       498      4       526      0
  24.9       870      3       797      0
  25.6       810      2       118      0
  23.1       488      1       150      0
  27.1       604      4       507      0
  22.3       550      2      1073      0
  19.7      1323      4       730      0
  22.9       808      4       665      0
  24.3       995      3       107      0
  23.9       858      1      1128      0
  26.6       511      1       111      0
  22.2       807      2      1609      0
  20.6      1130      2       422      0
  23.6      1106      1        47      0
  22.0      1922      2       289      0
  25.2       501      2       989      0
  21.1      1420      2       628      0
  20.7       390      3      1688      0
  20.7      1158      3       340      0
  21.5       404      1       834      0
  23.7       823      1        35      0
  24.0       657      1       305      0
  22.8       672      4       252      0
  23.5       507      3       777      0
  21.1       572      1      1319      1
  19.9      1648      2       417      0
  25.0      1200      2       422      0
  22.0       386      3       549      0
  23.0       572      1       351      0
  24.6      1176      4       820      0
  21.8       740      1      1467      1
  25.7      1332      1       206      0
  22.9       738      3       229      0
  19.9       915      4       267      0
  25.0      1065      3       256      0
  23.0       991      4       242      0
  23.2       491      3      1064      0
  26.4       965      2       131      0
  24.9      1212      3       585      0
  18.5       700      3       296      0
  23.4       759      4        43      0
  22.2       434      3      1046      0
  21.1      1338      4       189      0
  24.6       538      4       386      0
  24.2       491      4       750      0
  19.8       545      1       929      0
  19.6       749      1       381      0
  22.5       470      4       334      0
  24.2      1007      3        71      0
  23.3       345      4      1281      0
  22.0       558      1       575      0
  21.9       707      2       440      0
  21.2       644      1       550      0
  20.8      1077      2       150      0
  21.3      1124      3        91      0
  21.2       667      4       476      0
  27.8       543      1       187      0
  25.4      1603      4       194      0
  23.6       552      4       107      0
  22.2       590      1       178      0
  19.5       589      3       900      1
  25.0       595      2       721      0
  23.7       720      4       172      0
  23.1       836      4        94      0
  20.4      1054      1       268      0
  21.4      1443      3        27      0
  25.0       967      4       394      0
  22.1       438      4       920      0
  23.6       823      3       239      0
  20.5       914      3       600      0
  22.5      1066      4       967      0
  20.0       720      1       752      0
  21.6       909      4       749      0
  21.6       475      1       749      1
  21.6       789      2        92      0
  21.9       910      1       149      0
  21.6       576      1       627      0
  26.5       892      3       537      0
  19.2       361      1       320      0
  22.6       703      3       541      0
  26.7       536      3       436      0
  24.9      1091      4       407      0
  22.1       672      1       180      0
  23.6       701      1       489      1
  25.1       983      4       275      0
  20.3       971      4       107      0
  23.8      1408      2       223      0
  18.8       595      2      1009      1
  20.9       888      4      1008      0
  21.5      1144      4       186      0
  21.6       557      4       809      1
  27.7       541      2       118      0
  22.6       914      4       200      0
  20.8      1076      3       490      0
  19.8       357      1       921      1
  19.8      1402      3       776      0
  24.6       551      1       598      0
  25.6      1152      3        86      0
  23.9       863      1        70      0
  25.6       973      1       847      0
  20.2      1340      1       979      0
  20.8       669      2      1371      1
  21.2       633      4       730      0
  21.8       568      3       891      1
  25.3       859      3       280      0
  24.9       432      3       738      0
  21.4       951      3       968      1
  21.4      1621      1       611      0
  22.6       763      3       840      0
  22.3      1494      4       472      0
  20.7      1157      3      1323      0
  25.4       490      3      1286      0
  22.0       835      4        88      0
  26.4       527      1       179      0
  25.8       858      1       171      0
  24.6       959      2        66      0
  26.8       829      3       460      0
  21.8       569      1       549      1
  20.9       507      4       143      0
  21.7       589      3       879      0
  28.0       515      1       316      0
  23.3       737      4       144      0
  24.9       862      4       141      0
  22.6       510      4       364      0
  21.5       602      1       267      0
  24.5       872      4       422      0
  25.1       605      1       199      0
  20.6       845      1       988      0
  21.4       772      1      1021      0
  20.1       527      2       508      0
  23.3       976      4       710      0
  20.7       934      1       860      0
  21.4       652      3       715      0
  23.4       919      2       356      0
  24.5       878      4       336      0
  20.6       697      4       423      1
  25.0       594      1       357      0
  20.8       813      1       981      0
  21.6      1020      2       518      0
  22.7      1071      3       107      0
  23.2       890      4       412      0
  23.4      1303      1       812      0
  20.3       879      4       389      0
  22.3       489      1       991      0
  25.1       854      4        39      0
  22.0       618      1       257      0
  24.1       740      2       388      0
  23.2       502      3       493      0
  24.1      1552      1        63      0
  25.3       481      3         9      0
  26.8       994      1       124      0
  23.7       470      3       441      0
  24.9      1075      2       179      0
  24.4       836      2       447      0
  25.2       855      3       814      0
  21.6       991      1       506      0
  20.7      1550      4        61      0
  19.8       358      4       658      1
  22.3      1378      1       355      0
  20.9      1091      2       689      0
  24.0       954      2       223      0
  21.1       518      1       371      0
  20.3       918      3       263      0
  22.0       728      2       720      0
  25.6      1059      4        35      0
  24.2      1085      1       327      0
  18.8       446      1       842      0
  23.7       748      3       490      0
  25.4       913      2       150      0
  21.0       382      4      1066      0
  22.1       751      2       760      0
  20.2      1224      4       103      0
  23.6      1079      1       202      0
  18.1       707      2       987      0
  19.7       354      3      1691      0
  21.0       937      3       829      1
  22.5       631      1       370      0
  21.3       547      2      1078      0
  24.7       827      1       613      0
  22.6      1030      1       537      0
  23.1      1155      4      1440      0
  22.7       883      3       208      0
  21.7      1054      4      1387      0
  21.8       873      2       124      0
  24.2       633      4       121      0
  21.9       656      4       407      0
  23.2       840      1       995      1
  22.4       777      4       112      0
  22.4       521      3       573      0
  24.5       509      3       372      0
  23.9       887      2       647      0
  21.9       792      2       599      0
  22.4       695      2       698      0
  23.3       462      3       118      0
  22.0       621      4       483      0
  24.5       928      4       730      0
  24.3       735      1       542      1
  25.3       896      1       632      0
  22.5      1026      1       231      0
  21.4       527      3      1011      0
  22.5      1101      4       100      0
  21.5      1016      1       414      0
  20.1      1107      2       339      0
  23.0       581      4       141      0
  23.8       839      4       778      0
  26.4       817      3       104      0
  20.3       869      1       958      0
  23.1       990      4      1002      0
  21.2      1621      1       185      0
  22.1       627      4       183      0
  23.3       902      4        60      0
  21.9       974      3       258      0
  20.1      1121      4       115      0
  21.8       932      2        81      0
  22.2       547      2      1505      0
  25.6       800      3       382      0
  24.5      1233      3       273      0
  23.1       580      1       503      0
  23.1       744      4       775      0
  22.5      1185      3        93      0
  23.4      1018      1       281      0
  25.6       509      3       531      0
  21.3      1636      4        15      0
  22.0       431      4       659      1
  25.1      1158      2       162      0
  25.5      1093      4        96      0
  23.9      1656      3       186      0
  21.1       723      3       927      0
  24.3       671      4       413      0
  22.4       440      3       840      0
  23.2       675      2       433      0
  23.7       452      2       963      0
  24.8       453      2       515      0
  24.4       847      3       297      0
  22.2      1446      3        48      0
  25.0       613      1       476      0
  20.6       945      2       726      0
  20.6       527      4       897      0
  18.3      1667      3       150      0
  24.2       874      1       375      0
  20.7       414      2        41      0
  25.8       679      3       329      0
  22.7       864      1       437      0
  23.1       503      2       242      0
  21.3       885      3       719      0
  23.6       921      4       279      0
  23.4      1667      3        90      0
  23.2      1401      3       276      0
  20.6      1165      3      1004      0
  19.6       512      3       734      0
  25.4      1122      4       434      0
  22.3      1094      3        71      0
  21.1       598      3      1114      0
  22.9       850      1       126      0
  26.7       468      1       127      0
  21.8       470      2       659      1
  20.8       831      1       976      0
  25.6       641      2       418      0
  23.4       546      4        76      0
  24.4       616      4       147      0
  23.1       755      1       473      0
  22.0       449      2       521      0
  22.5       679      1        66      0
  19.2      1381      3       377      0
  22.1      1128      3       639      0
  23.0       778      4       613      0
  25.8       893      2       718      0
  22.0       912      2       877      0
  21.4      1673      1       468      0
  20.8       887      3       219      0
  22.7      1274      2       601      0
  19.8       532      4       661      0
  21.8      1885      3       110      0
  19.2       802      4      1432      0
  21.9       437      1       720      0
  23.8       677      4        35      0
  22.8       893      3       540      0
  22.1       628      2       570      0
  24.0       836      1       181      0
  25.6       859      3       298      0
  20.1       678      2       391      0
  23.3       391      2       687      0
  21.6      1122      2       283      0
  26.3       735      4       274      0
  24.8       728      3       766      0
  22.0       445      1       422      1
  23.1      1058      2       112      0
  20.0      1106      1       434      0
  25.2       720      3       406      0
  19.6       999      2       416      0
  22.3       769      1       147      0
  22.1       576      3       206      0
  21.1       869      2       355      0
  18.9       971      1      1243      0
  24.4       711      1       344      0
  20.8       954      2       880      0
  24.1       489      3       152      0
  23.8       971      3       422      0
  22.5      1057      2       167      0
  21.6       914      1       210      0
  25.7       665      2       935      0
  22.7       849      3       155      0
  26.5       784      3         6      0
  24.2       915      2       201      0
  20.7      1630      1        48      0
  27.3       434      1        40      0
  22.5       848      2       309      0
  18.8      1249      2        47      0
  25.2       866      4       464      0
  24.7       731      2       522      0
  24.3      1471      2       156      0
  18.1      1636      2       253      0
  22.0       915      3       788      0
  24.1       803      2       891      0
  22.1      1213      1       355      0
  24.4       380      3       944      1
  25.3       495      3       563      0
  19.9      1113      3       613      0
  23.4       596      2        90      0
  22.5       612      1       314      0
  21.6       852      3       421      0
  24.2      1129      1       424      0
  20.7      1364      1       655      1
  20.6      1017      1       210      0
  24.8      1658      2       134      0
  23.1      1323      1       378      0
  23.9       973      2        36      0
  24.4       505      4       552      0
  21.5       379      2       748      0
  24.9       812      4       571      0
  23.0       797      2       371      1
  23.1       713      4        20      0
  19.6       551      4       367      0
  20.6      1222      3       758      0
  19.5       679      4       595      0
  20.6       791      3       244      0
  26.4      1015      3        94      0
  20.3      1286      4         9      0
  22.2       888      4       355      0
  25.8       733      4        13      0
  22.9       346      1        91      0
  25.3       726      2       198      0
  20.7       391      1       834      0
  27.7       584      4       426      0
  24.7       670      1       467      0
  20.1      1855      3       211      0
  24.2       785      3       804      0
  21.3       811      2      1163      0
  22.5      1128      1       598      0
  19.6      1393      2        39      0
  24.1       876      3       267      0
  21.3       715      1       363      0
  22.3      1092      4        39      0
  25.4       984      2        52      0
  24.4      1589      1       298      0
  22.0       380      1       317      0
  20.5       669      2       441      0
  23.6       478      2       634      1
  20.5       810      1        60      0
  22.8       405      3       617      0
  19.5       510      3       596      0
  22.3       606      2        43      0
  24.3       857      3       547      0
  18.8       486      1       886      0
  19.2      1462      3        49      0
  22.1       865      3       508      0
  23.0       578      3       604      1
  21.0       801      1       153      0
  25.3      1173      2       462      0
  22.5       471      2      1305      0
  22.8       666      3       885      0
  21.7      1049      4       193      0
  21.3       732      3        56      0
  20.1       671      4       800      0
  23.8       596      3       192      0
  26.9       612      4       332      0
  19.5      1678      4       277      0
  21.4      1087      4       284      0
  23.8      1108      4       301      0
  20.9       503      2       659      0
  20.5       817      3       775      0
  23.8       537      3       495      0
  20.1       312      1       664      0
  23.2       860      4       256      0
  22.5      1401      4       224      0
  22.1      1364      4       556      0
  25.5       529      4       637      0
  21.7       968      2        35      0
  22.8      1619      4        59      0
  20.0       753      3       773      0
  22.4       804      1       247      0
  21.1       963      2       490      0
  21.1       713      2       192      0
  19.4      1596      1        52      0
  21.4       623      2       794      0
  25.7       907      2       253      0
  19.2      1180      3        74      0
  23.6       919      1       146      0
  25.4       985      1       529      0
  22.5       621      1       309      0
  26.2      1136      2       139      0
  22.8      1342      4       505      0
  21.9      1331      1       375      0
  18.7       458      2      1330      0
  26.1      1057      2        59      0
  24.0      1027      3       200      0
  22.2       853      2       568      0
  22.6      1645      4       117      0
  25.0       449      4       572      0
  22.1       817      4       806      0
  27.9       418      2        87      0
  20.1       565      4       829      0
  21.5       686      3       391      0
  23.1       680      3       128      0
  25.5       515      3       567      0
  20.2       975      4       250      0
  23.3       987      4       249      0
  23.0       484      4       513      0
  21.7       622      3       459      0
  23.5       541      2       369      0
  22.7      1140      3       323      0
  21.6      1217      2        22      0
  19.5       958      4       803      0
  23.2       709      4       385      0
  20.9       638      3       373      0
  24.9       507      3       412      0
  20.0       924      3       404      1
  20.3       617      2       771      0
  21.7       649      2       311      0
  22.2      1234      1       507      0
  22.0      1131      3       445      0
  24.7      1062      3       423      0
  23.9       848      2       146      0
  24.2       732      4       259      0
  24.4       359      3       719      0
  20.4      1060      3       817      0
  25.2      1084      4       581      0
  23.8       915      4       349      0
  23.9       410      4       411      0
  20.9       442      2       501      0
  25.6       568      2       511      0
  19.5      1740      4       122      0
  26.2       784      2       167      0
  17.2      1528      3       688      0
  26.3       737      3       358      0
  25.3       690      4      1032      0
  26.8       913      2        72      0
  21.9      1004      1       518      0
  25.1       900      4       641      0
  22.4       841      1       516      0
  25.5       826      2        27      0
  23.9       823      2       145      0
  19.8       915      2       317      0
  24.2       683      3       564      0
  27.0       716      3       387      0
  24.0       579      1       106      0
  21.8       996      4       231      0
  27.2       663      2       390      0
  21.6      1107      3       655      0
  26.3       984      3       517      0
  26.0       596      2       161      0
  24.4      1228      2       387      0
  21.4       761      2       689      0
  25.3       740      2       797      1
  21.3      1078      2        90      0
  24.3      1335      3       792      0
  25.1       822      2       260      0
  20.9      1029      2       307      0
  22.2       766      1       667      0
  19.5       583      4       958      0
  20.1       981      1       623      0
  19.2      1220      1       342      0
  24.9       666      3       157      0
  24.6       764      3       175      0
  26.8       669      1       174      0
  26.0      1282      4       374      0
  23.4      1416      1       290      0
  26.3       590      3        45      0
  22.3      1057      1       427      0
  22.2      1059      1       131      0
  19.9       672      1       500      0
  20.7       638      4       161      0
  21.9       987      4        37      0
  21.1       597      3       124      0
  22.7      1013      1       839      0
  18.3       922      1      1125      0
  22.9       803      3       152      0
  24.7       647      3       581      0
  20.6       915      3       264      0
  23.9      1110      1       545      0
  21.6      1550      2        41      0
  19.3      1129      3        30      0
  26.3       516      1       166      0
  26.4       593      1       306      0
  23.3       939      2       243      0
  22.7       946      4        40      0
  24.3       619      4      1182      0
  24.8       820      4       262      0
  21.6       686      2       168      0
  20.0      1090      4       119      0
  22.4       643      3       679      1
  20.9       575      3       411      0
  22.7       699      3       205      0
  25.5       954      4       242      0
  23.8       542      1       120      0
  26.9       725      1       111      0
  19.6       939      4       448      0
  22.1       594      3        60      0
  23.9       664      4       154      0
  19.4       666      4       471      0
  23.6       408      4       506      0
  20.9       637      4       145      0
  27.4       852      2       146      0
  25.5       353      1        75      0
  26.4       668      3        98      0
  27.3       482      3       165      0
  23.5       595      2       639      0
  19.9       868      3       701      0
  26.3       435      2       301      0
  23.2      1052      1       162      0
  25.2       652      3       365      0
  24.6       574      2      1097      0
  23.6       804      3       125      0
  23.5       414      2        33      0
  19.8      1266      4       147      0
  22.7      1008      3       864      0
  24.1       340      2       964      1
  20.1       636      2       414      1
  21.0       843      1       726      0
  25.0       732      4       289      0
  24.3      1485      4        70      0
  21.2       644      1       568      0
  21.9      1368      2        46      0
  19.5       765      1       863      0
  23.2       918      3      1177      0
  20.4      1125      1       449      0
  21.4       684      4       294      0
  22.0       773      1       468      0
  24.6       724      3       180      0
  24.1       898      2       262      0
  22.1       439      2       437      1
  18.6       871      1       553      0
  23.3       787      3        73      0
  20.8       587      3       832      0
  23.6       436      4       574      0
  20.5       778      4       784      1
  21.5       895      2       486      0
  22.3      1101      2       113      0
  20.0       367      1       831      0
  21.3      1236      1       511      0
  24.0       404      3       116      0
  24.0       916      1        34      0
  22.0       654      3       527      0
  21.5       789      2       490      1
  21.6       585      2        65      0
  20.0       594      4       851      0
  21.4       716      4       125      0
  23.9       436      3       263      0
  26.1       717      1       588      0
  22.9       509      4      1217      0
  20.2       999      4       263      0
  27.5       434      2       515      0
  21.4       351      4       382      0
  23.3      1155      4       234      0
  23.5       395      3       488      0
  24.3       727      1        21      0
  21.6      1158      3       187      0
  24.2      1387      3       396      0
  28.8       483      4        93      0
  22.4      1173      2        36      0
  23.4       624      4       209      0
  26.4       663      4       170      0
  24.9       599      2       118      0
  19.4       770      3       802      0
  22.9       591      4       165      0
  27.1       764      4       118      0
  22.8       481      2       627      0
  20.5       589      1       131      0
  22.0      1354      4       208      0
  21.3       564      2       695      0
  22.5       557      1       496      0
  21.8       857      2       123      0
  22.4      1417      2       109      0
  24.0       758      2        65      0
  26.1       779      2       508      1
  19.9       832      4       608      0
  26.3       854      2       290      0
  21.0       854      3       559      0
  24.3       544      4       227      0
  20.6      1043      1       836      0
  23.7       574      1       710      0
  26.3       878      3       254      0
  22.3       501      1        23      0
  23.5       553      2       364      0
  21.6       575      2       118      0
  21.8       643      1       627      0
  23.8       723      3        88      0
  21.1       585      3       534      0
  20.2       726      1       247      0
  24.5      1238      3       257      0
  16.3      1077      2       394      1
  21.9       428      4       947      0
  19.9       564      3       675      1
  21.5       592      3       609      0
  23.2       399      3       355      0
  22.0       950      1       409      0
  24.6       367      1       832      0
  26.5       578      4       635      0
  22.1       502      3       523      0
  22.4      1554      2       753      0
  21.1       453      4       653      1
  23.5       564      1       407      0
  19.9       436      1       777      0
  21.1      1375      4       438      0
  26.4       823      1       336      0
  19.8       629      1       791      0
  24.5       632      2       268      0
  25.0       422      3       521      0
  21.3       604      4        87      0
  23.1       844      4       107      0
  19.8       401      1       442      0
  25.7       492      3       928      1
  24.6       575      3       271      0
  21.1       537      2       549      0
  21.4       921      2        57      0
  21.1       542      1       263      0
  19.9       536      2       709      0
  19.5      1233      2       178      0
  22.0       688      3       499      0
  23.6       780      3       173      0
  24.3       377      1       559      0
  19.8       344      1       470      0
  23.7       477      1       435      0
  24.2       706      2       297      0
  22.2       540      4       385      0
  21.0       631      1       328      0
  19.4      2147      3        43      0
  23.8       675      1       282      0
  22.6       941      2       249      0
  22.8       700      1       414      0
  21.5       691      4       105      0
  22.6       859      3       260      0
  19.5      1602      3       122      0
  26.2       405      4       333      0
  21.6       671      1       514      0
  23.7       482      4        95      0
  24.5      1154      3       176      0
  21.3       583      1        25      0
  23.4       757      2       191      0
  18.5       860      1       442      0
  21.5       578      2       485      0
  25.3      1005      2        95      0
  27.1       632      2       559      0
  19.6       804      1       414      0
  20.7      1139      4       377      0
  24.6       564      2       400      1
  24.7       604      1       465      0
  21.7       496      2       542      0
  17.8       920      1       821      0
  18.3      1390      3       264      0
  22.3       757      3       428      0
  23.8       402      3       311      0
  20.7      2161      4       169      0
  25.1      1237      4        10      0
  22.5       576      2       420      0
  25.0       577      2       625      0
  21.9       989      2       157      0
  22.7       354      3       179      0
  24.5       527      1       894      0
  23.3       688      1       146      0
  20.5       546      4        31      0
  24.4       999      1       415      0
  24.0       752      2       313      0
  23.0       984      3       122      0
  24.6       567      2       280      0
  23.1       961      1       465      0
  19.5       501      4       400      0
  23.8       692      4       563      0
  21.5       996      4       310      0
  24.0       607      3       518      0
  19.6       454      1       830      0
  20.7       742      1        19      0
  24.7       661      2        19      0
  22.8       480      1       170      0
  23.7       342      2      1184      0
  20.8       716      1       586      1
  23.2       806      2       113      0
  23.9       942      2       156      0
  27.0       554      3       480      0
  25.5       645      1        63      0
  25.8       838      4       330      0
  22.7       624      2       920      0
  25.2      1148      3        95      0
  20.8       924      3       337      0
  23.1       488      4       210      0
  20.4       651      2       181      0
  23.5       924      4        22      0
  22.7       437      2       849      0
  21.3       516      4       211      0
  23.1       599      1       430      0
  25.4       613      1       122      0
  23.5       652      1       477      1
  20.9      1109      2        67      0
  23.0      1216      2       117      0
  25.9       719      1       114      0
  24.8      1040      2       316      0
  23.2       515      1       380      0
  24.9       662      2        44      0
  23.6       626      1       624      0
  24.7       565      1       473      0
  25.7       353      1       510      0
  27.5       588      4       109      0
  18.9      1344      1       189      0
  16.8       672      4      1318      0
  21.7       830      1       629      0
  22.3      1166      4       405      0
  20.1       583      4       575      0
  21.8       729      1        15      0
  19.5       890      1       578      0
  19.7      1234      1       539      0
  23.4       520      2        47      0
  20.5       743      4       605      0
  19.7      1257      2        21      0
  23.7       537      1       158      0
  22.4      1340      2       514      0
  25.2       732      3        93      0
  19.4       948      1       671      1
  21.5       813      2      1237      0
  23.1       504      3       331      0
  26.0       588      1       187      0
  23.7      1163      3       245      0
  19.9       591      4       900      0
  24.9       936      1       171      0
  19.2      1340      1       607      0
  24.0       930      3       259      0
  26.4       629      2       369      0
  20.0       744      4       455      0
  19.0       434      2       798      0
  23.0      1065      4       467      0
  19.7      1008      3       581      1
  21.4       351      3       346      0
  26.0       437      1       315      0
  26.0       846      3       649      0
  27.3       994      4       200      0
  21.2       566      2       933      0
  22.0       497      4       425      0
  20.1      1249      3       344      0
  24.6       728      2       199      0
  24.1      1218      4        41      0
  23.2       914      4       271      0
  23.8      1044      3        42      0
  21.6       724      2       614      0
  19.4       576      4       120      0
  26.3       482      4       412      0
  18.9       987      1       870      0
  24.6       744      1       371      0
  19.9       674      4       322      0
  24.3       822      4       176      0
  24.5       540      3       299      0
  23.3       547      3       484      0
  22.9       618      2       536      0
  24.6       931      1       343      0
  19.0       655      1       120      0
  19.4       726      4      1092      0
  19.5      1711      1        37      0
  18.9      1183      1       449      0
  20.9       505      3       513      0
  23.2       651      4       235      0
  20.2      1064      1       161      0
  26.0       466      3       136      0
  24.1       592      4       189      0
  21.6       615      4       163      0
  25.4      1054      1        16      0
  22.5      1005      3        40      0
  22.5      1278      2        18      0
  24.0      1032      1       560      0
  21.3      1124      1       578      0
  20.0       813      2        36      0
  20.2       718      3       441      0
  20.2      1073      4       766      0
  23.5       814      1        85      0
  28.6       602      3        92      0
  24.7       521      2       507      1
  25.5       396      4       130      0
  27.5       999      1         9      0
  21.7       471      2       452      0
  20.2       931      4       349      0
  22.8      1002      2       654      0
  22.1      1158      3       101      0
  25.0       599      4       604      0
  24.4       541      2       741      0
  25.2       638      3       112      0
  24.0       806      1        56      0
  21.3       575      3       206      0
  22.7       504      2       518      0
  21.1      1253      1       492      1
  23.8       615      1       349      0
  22.3       802      4       137      0
  22.5      1144      2       198      0
  23.4      1195      1        46      0
  22.2       772      4       975      0
  19.6       482      4       585      0
  22.6       282      1       962      0
  21.5       656      3       898      0
  26.9       567      4       240      0
  19.7       708      4       190      0
  26.9      1135      3        30      0
  21.5       668      4        64      0
  23.0       700      3      1026      0
  21.6       988      2       828      0
  27.0       389      3       100      0
  27.0       609      4       194      0
  24.9       792      3        89      0
  21.0       911      2       315      0
  24.1       665      4       188      0
  22.6       421      4       736      0
  23.1      1020      4       385      0
  24.2       800      2        52      0
  23.0      1457      3       242      0
  20.5       668      1       368      0
  23.3      1242      1       829      0
  20.8       385      4       607      0
  20.6      1295      4       561      0
  25.7       334      1      1221      0
  22.3       407      2        79      0
  25.0       720      1       511      0
  24.5       900      2        30      0
  22.4       517      4       176      0
  26.1       403      2       241      0
  23.3      1623      1        12      0
  21.7       593      2       297      0
  19.8       832      4       137      0
  24.2       932      4       602      0
  20.6       499      1        77      0
  23.2       476      1      1014      0
  18.3      1217      2        95      0
  27.0       458      4       286      0
  20.9       612      4      1336      0
  25.4       644      4       270      0
  24.5       718      1       102      0
  20.9       904      1       664      0
  19.5      1768      3       172      0
  20.9      1201      4       463      0
  20.5       852      1       413      0
  18.8       991      3       799      1
  24.4      1160      1        54      0
  25.1       563      2       407      0
  22.7       822      4       142      0
  22.0       967      2       488      0
  19.4       621      2       238      0
  20.4      1068      1       228      0
  23.0       640      2       670      0
  23.7       773      1        76      0
  18.4       370      2      1766      0
  18.4       860      1       173      0
  23.4       919      1       122      0
  19.5       499      1       135      0
  23.8       560      3       269      0
  21.4       862      1       218      0
  25.2       428      2       679      0
  26.1       948      4       689      0
  24.0       538      4       429      0
  21.2       877      3        70      0
  24.5      1542      3        34      0
  23.2       753      3       356      0
  25.6       355      2       104      0
  20.8       827      3       202      0
  20.3       362      1        90      0
  22.4      1095      3       205      0
  20.4       593      2       168      0
  19.5      1458      3       364      0
  25.1       968      3       225      0
  24.7       665      3       125      0
  26.9       457      1       338      0
  18.8       676      1       614      0
  24.6      1037      4       357      0
  24.0       680      3       251      0
  24.5       421      4      1210      0
  21.8      1271      2       322      0
  22.8       618      2        99      0
  21.4       817      1       992      0
  28.2       484      3       128      0
  22.2       694      2       362      0
  19.3       470      2       862      0
  22.8       805      2       660      0
  22.0       620      1      1027      0
  20.2       868      3       788      0
  21.4       503      1       112      0
  20.1      1119      4      1029      0
  26.2       631      4        83      0
  23.1       947      2       302      0
  19.1      1084      2        74      0
  25.0       779      2        23      0
  23.9       628      3       211      0
  23.5      1250      2       535      0
  17.4      1394      4       371      0
  20.5       590      3       645      0
  26.9       771      1       272      0
  19.3       917      3       562      0
  22.9       875      1       168      0
  20.9       329      4      1602      0
  21.4      1339      1         9      0
  22.0       743      3       526      0
  22.9       692      4       344      0
  19.6       999      1       438      0
  21.6      1152      4       155      0
  25.7       801      1       177      0
  22.7       657      3       264      0
  20.5      1144      2        24      0
  22.4       857      1       208      0
  20.7       645      2       373      0
  21.0       406      2       480      0
  20.0       315      1       855      0
  24.5       608      1       196      0
  20.4      1270      1       539      0
  22.4       449      2       531      0
  21.3       544      1       134      0
  22.1       842      3        71      0
  21.3       592      3       234      0
  21.8      1092      4       208      0
  18.6       889      3       856      0
  22.3       654      2       329      0
  22.5       588      1      1208      0
  21.7       808      3       235      0
  22.8       916      4        37      0
  24.7       391      3        98      0
  22.6       902      3       382      0
  20.0       846      4       797      0
  28.2       754      2        78      0
  21.1       595      1       437      0
  19.6       562      3       213      0
  25.6       615      3       136      0
  20.5       690      2       742      0
  22.9       562      1       560      0
  22.2       688      3       322      0
  25.8       921      4        31      0
  24.4       550      4        82      0
  22.9       609      4       417      0
  26.4       881      4       219      0
  23.2       680      3       320      0
  25.2       695      3       450      0
  21.6       682      1       288      0
  20.4       531      3       165      0
  24.3       908      2       119      0
  20.5       832      3       668      0
  20.3       437      2       315      0
  20.4       563      4       334      0
  22.1       422      3        95      0
  22.7       928      4       269      0
  23.6       392      3        94      0
  20.5       477      3       208      0
  21.2      1044      1       186      0
  21.4      1136      3       364      0
  20.3       928      1       291      0
  21.9       711      1       172      0
  24.0       522      4       326      0
  27.6       786      1       188      0
  20.1       743      3        65      0
  24.8       653      4        33      0
  21.8       605      1       154      0
  22.5       785      4       203      0
  23.5       372      4       405      0
  20.2       962      2       398      0
  19.4       499      2       443      0
  21.4      1296      1        71      0
  24.2       807      4       849      0
  22.8       353      2       296      0
  19.2       583      2       487      0
  22.5      1022      4       382      0
  24.5       628      2       111      0
  22.9       727      3       162      0
  22.4       770      1       771      0
  23.4       566      4       556      0
  19.9      1081      3       118      0
  25.0       640      4       487      0
  26.2       628      2       443      0
  23.2       352      3       385      0
  24.3       786      2       131      0
  23.0       921      3       365      0
  20.4       637      3       117      0
  22.5       594      1       179      0
  21.3       631      2       149      0
  21.4       546      3       208      0
  21.8       633      3       991      0
  23.8       385      1      1170      0
  22.1       778      3        60      0
  22.8       597      3       448      0
  19.7       534      1       497      0
  21.7       652      2       165      0
  25.1       588      1       209      0
  23.4       698      2        41      0
  20.6      1685      3       107      0
